,K55 CNC,Machine_Type,Total_Dim,Shift1_Sample_Taken,Shift1_OK_Count,Shift1_NG_Count,Shift1_Yield%,Shift1_NG_List,Shift2_Sample_Taken,Shift2_OK_Count,Shift2_NG_Count,Shift2_Yield%,Shift2_NG_List,Shift3_Sample_Taken,Shift3_OK_Count,Shift3_NG_Count,Shift3_Yield%,Shift3_NG_List
1467,BM1L3C1F13,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1468,BM1L3C1F13,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1469,BM1L3C1F14,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1470,BM1L3C1F14,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1471,BM1L3C1F14,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1472,BM1L3C1F15,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1473,BM1L3C1F15,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1474,BM1L3C1F15,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1475,BM1L3C1F16,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1476,BM1L3C1F16,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1477,BM1L3C1F16,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1478,BM1L3C1F20,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,38.0,35.0,3.0,92.1%,"('P63_2', 'P63_3', 'P63_4')"
1479,BM1L3C1F20,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1480,BM1L3C1F20,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1481,BM1L3C1F22,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1482,BM1L3C1F22,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1483,BM1L3C1F22,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1484,BM1L3C1F23,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1485,BM1L3C1F23,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1486,BM1L3C1F23,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1487,BM1L3C1F24,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,30.0,0.0,0.0,0.0%,0
1488,BM1L3C1F24,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0
1489,BM1L3C1F24,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1490,BM1L3C1F25,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('P66',)"
1491,BM1L3C1F25,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1492,BM1L3C1F25,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1493,BM1L3C1F26,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('P66',)"
1494,BM1L3C1F26,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1495,BM1L3C1F26,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1496,BM1L3C1F27,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,19.0,0.0,0.0,0.0%,0
1497,BM1L3C1F27,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,52.0,0.0,0.0,0.0%,0
1498,BM1L3C1F27,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,21.0,0.0,21.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1499,BM1L3C1F28,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1500,BM1L3C1F28,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1501,BM1L3C1F28,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1502,BM1L3C1F29,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1503,BM1L3C1F29,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1504,BM1L3C1F29,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1505,BM1L3C1F3,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1506,BM1L3C1F3,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1507,BM1L3C1F3,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1508,BM1L3C1F31,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,19.0,0.0,0.0,0.0%,0
1509,BM1L3C1F31,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1510,BM1L3C1F31,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1511,BM1L3C1F40,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1512,BM1L3C1F40,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1513,BM1L3C1F40,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1514,BM1L3C1F48,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1515,BM1L3C1F48,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1516,BM1L3C1F48,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1517,BM1L3C1F5,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1518,BM1L3C1F5,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1519,BM1L3C1F5,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1520,BM1L3C1F7,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,57.0,54.0,3.0,94.7%,"('P63_2', 'P63_3', 'P63_4')"
1521,BM1L3C1F7,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0
1522,BM1L3C1F7,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1523,BM1L4C1F1,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('P66',)"
1524,BM1L4C1F1,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1525,BM1L4C1F1,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1526,BM1L4C1F10,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1527,BM1L4C1F10,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1528,BM1L4C1F10,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1529,BM1L4C1F11,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1530,BM1L4C1F11,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1531,BM1L4C1F11,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1532,BM1L4C1F113,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1533,BM1L4C1F113,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1534,BM1L4C1F113,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1535,BM1L4C1F12,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1536,BM1L4C1F12,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0
1537,BM1L4C1F12,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1538,BM1L4C1F14,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1539,BM1L4C1F14,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,39.0,38.0,1.0,97.4%,"('FAI0780',)"
1540,BM1L4C1F14,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1541,BM1L4C1F15,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1542,BM1L4C1F15,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1543,BM1L4C1F15,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1544,BM1L4C1F16,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1545,BM1L4C1F16,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1546,BM1L4C1F16,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1547,BM1L4C1F17,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('P64',)"
1548,BM1L4C1F17,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1549,BM1L4C1F17,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1550,BM1L4C1F18,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1551,BM1L4C1F18,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1552,BM1L4C1F18,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1553,BM1L4C1F19,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1554,BM1L4C1F19,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1555,BM1L4C1F19,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1556,BM1L4C1F2,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1557,BM1L4C1F20,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,19.0,18.0,1.0,94.7%,"('P63_4',)"
1558,BM1L4C1F20,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.0,25.0,1.0,96.2%,"('FAI0780',)"
1559,BM1L4C1F20,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1560,BM1L4C1F21,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1561,BM1L4C1F21,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1562,BM1L4C1F21,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1563,BM1L4C1F22,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1564,BM1L4C1F22,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1565,BM1L4C1F22,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1566,BM1L4C1F27,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,30.0,28.0,2.0,93.3%,"('FAI0373', 'P66')"
1567,BM1L4C1F27,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,39.0,38.0,1.0,97.4%,"('FAI0780',)"
1568,BM1L4C1F27,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1569,BM1L4C1F28,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1570,BM1L4C1F28,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1571,BM1L4C1F28,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1572,BM1L4C1F29,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,34.0,33.0,1.0,97.1%,"('P63_1',)"
1573,BM1L4C1F29,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0
1574,BM1L4C1F29,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1575,BM1L4C1F3,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1576,BM1L4C1F3,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1577,BM1L4C1F3,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1578,BM1L4C1F30,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1579,BM1L4C1F30,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1580,BM1L4C1F30,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1581,BM1L4C1F31,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1582,BM1L4C1F31,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1583,BM1L4C1F31,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1584,BM1L4C1F32,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1585,BM1L4C1F32,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,12.0,1.0,92.3%,"('FAI0268',)"
1586,BM1L4C1F32,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1587,BM1L4C1F33,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1588,BM1L4C1F33,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1589,BM1L4C1F33,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1590,BM1L4C1F34,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1591,BM1L4C1F34,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1592,BM1L4C1F34,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1593,BM1L4C1F35,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('P66',)"
1594,BM1L4C1F35,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1595,BM1L4C1F35,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1596,BM1L4C1F36,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('P66',)"
1597,BM1L4C1F36,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1598,BM1L4C1F36,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1599,BM1L4C1F37,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1600,BM1L4C1F37,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1601,BM1L4C1F37,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1602,BM1L4C1F4,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1603,BM1L4C1F4,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1604,BM1L4C1F4,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1605,BM1L4C1F40,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1606,BM1L4C1F40,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1607,BM1L4C1F40,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1608,BM1L4C1F41,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,30.0,0.0,0.0,0.0%,0
1609,BM1L4C1F41,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1610,BM1L4C1F41,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1611,BM1L4C1F42,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1612,BM1L4C1F42,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0
1613,BM1L4C1F42,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1614,BM1L4C1F43,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1615,BM1L4C1F43,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1616,BM1L4C1F44,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1617,BM1L4C1F44,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1618,BM1L4C1F44,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1619,BM1L4C1F45,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('P66',)"
1620,BM1L4C1F45,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1621,BM1L4C1F45,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
